$\pi$ [mas],$M_{Aa}$ [$M_{\odot}$],$M_{Ab}$ [$M_{\odot}$],$a$ [AU]
23.046092726959795,0.8135040569465967,0.2586481328178517,0.8253954716217285
21.69555545439075,0.9743321732390597,0.31589888878005884,0.8779049534663085
21.50482891307107,1.0077123798588545,0.3182799133773457,0.8859447122029386
22.047123264354802,0.9397012692669172,0.29097725834593435,0.864177232892468
21.70834697917575,0.9866746643164969,0.30136561258685257,0.8774251285843881
21.610092561382118,0.9882002700320401,0.31455925319444045,0.8807531179271872
21.431742725938218,1.024226619790082,0.3065356027402487,0.8870339737219098
21.388612064686235,1.0332844332558866,0.31544175420477116,0.890994877163452
22.17192482061671,0.9136494650198501,0.2881049852854823,0.8573634671411544
21.81891170750921,0.9622466792173964,0.30632689964622795,0.8729668347052653
21.7293475838907,0.9891634036615788,0.2986461791432755,0.877279440089547
21.926260321219292,0.9486939678761057,0.30037840945488536,0.8684741232975849
21.589786913082897,1.0014397781321003,0.3057750652898959,0.8817455492932024
22.114136598545784,0.9195112004436388,0.2966124524491358,0.8607748015145383
21.75836356418596,0.9786933320382447,0.2941207431104345,0.874022100579025
21.852568797861043,0.954578485520185,0.3081716025718372,0.8715822781454279
21.551585386335482,1.0146262452926553,0.3006949006751397,0.8835349066056238
21.78943432250461,0.976453371496227,0.29336631306330896,0.8732475422444428
21.097793588100693,1.0740080984112463,0.3247019697055393,0.9018853274106764
21.12573942969386,1.0669427691725974,0.32722474670886426,0.9008972360054766
21.31535559284369,1.0373839298009027,0.3210875434485484,0.8931113967535939
21.76893335250517,0.975032774124891,0.2994823192907261,0.8743532860036269
21.488976153249098,1.0176729469601011,0.30621968433256264,0.8854945139521148
22.214929561351276,0.9103516512443877,0.2878950220930636,0.8565406379878178
21.712153882497827,0.9900579941177197,0.29738613764187233,0.8772389319959646
21.778276955993572,0.9658405651911773,0.3085727311999801,0.8743522995625936
21.907035621589053,0.9621278321623774,0.2865830465602733,0.8684360202398107
21.775140666366486,0.9776516544774128,0.30254769287775535,0.8756565314854763
22.47798985315094,0.876147897904971,0.27895165180068787,0.8461369573371046
22.373174574143498,0.8858559774902119,0.28577593168264076,0.8501847370934233
