JD,year,rho_lo,rho_med,rho_hi,theta_lo,theta_med,theta_hi
2420318.7219360904,1914.5065614920013,0.7892190636951487,0.9890931290940659,1.148444225085178,183.65727069860452,184.34336577075445,184.8338591938594
2420543.2362593985,1915.1212613379048,0.8143154798812385,1.0047584992063094,1.156832709568145,183.75800264571507,184.40855101103156,184.883294847577
2420767.7505827066,1915.7359611838083,0.8379060625807081,1.0192457072824155,1.1642045022714693,183.8549598534283,184.47320439446048,184.93202934086412
2420992.2649060152,1916.3506610297131,0.8603594946997486,1.0328890355584481,1.1711010294521609,183.94592107901113,184.53563633442215,184.980070453615
2421216.7792293234,1916.9653608756166,0.8812043052821584,1.0455561544675573,1.1772424084788278,184.0321279476967,184.59655981905613,185.02754184134994
2421441.2935526315,1917.58006072152,0.9008703836579437,1.057265188524667,1.1825179637958507,184.11461179348055,184.65578306364043,185.074251070373
2421665.80787594,1918.194760567425,0.919402800767698,1.068035270703275,1.1873381791762199,184.1943708470119,184.71436496952742,185.12120431923083
2421890.3221992482,1918.8094604133285,0.9365961974066466,1.077952433483121,1.191644318149354,184.27169797382834,184.77137633627976,185.16747064958093
2422114.8365225564,1919.424160259232,0.952557091048475,1.0869310439353246,1.1950166758974528,184.34612777497617,184.82729030369316,185.21312268463163
2422339.3508458645,1920.0388601051354,0.9674123792313783,1.0949727362916213,1.1977114574769259,184.4172814912248,184.8824135098245,185.25901340361335
2422563.865169173,1920.65355995104,0.9811149141209959,1.1023186838864407,1.1998714748019985,184.48701705485269,184.9366438012628,185.3040112208932
2422788.3794924812,1921.2682597969435,0.9937260759130946,1.1087737321053541,1.201411436323436,184.55461479617992,184.98994265847875,185.34964519074472
2423012.8938157894,1921.882959642847,1.0052829767608886,1.114402290697678,1.2022875277649059,184.6216668856729,185.04305066162635,185.3948820039367
2423237.408139098,1922.4976594887519,1.0157750481114856,1.1193220637443222,1.2027248909617028,184.68626781451124,185.09506411091346,185.4399432357414
2423461.922462406,1923.1123593346554,1.0253664938623606,1.123328637045646,1.202543886614825,184.74952203603877,185.14714674945296,185.48518837556713
2423686.4367857142,1923.7270591805589,1.0338281856949454,1.1267011179137298,1.201749893154579,184.8115913429363,185.19894789310268,185.53016801789713
2423910.951109023,1924.3417590264637,1.0415405768299784,1.1292690061453663,1.2005205267230157,184.87236935061875,185.2504122641314,185.57516716078186
2424135.465432331,1924.9564588723672,1.0481870693480182,1.131210522501998,1.1986610666068347,184.9333183238442,185.30172363536568,185.62056842648852
2424359.979755639,1925.5711587182707,1.0539305692260104,1.1324661606819624,1.1963464540948379,184.99277576981717,185.3526749072869,185.6660403378256
2424584.494078947,1926.1858585641742,1.058919013070915,1.133133770972417,1.1935195744950053,185.0520034614332,185.40359589144578,185.71176235426955
2424809.008402256,1926.8005584100788,1.0629143731895516,1.1331057732119083,1.1902022617933186,185.11053617667199,185.45471292053392,185.75747139403546
2425033.522725564,1927.4152582559823,1.0662047517577604,1.1323136441089214,1.1863876386570145,185.16904744012658,185.50596349656703,185.8036059680242
2425258.037048872,1928.0299581018858,1.0687035768129878,1.131037651122885,1.1820884644195855,185.22634084119068,185.55740035593684,185.8504093650163
2425482.5513721807,1928.6446579477906,1.0705179816931578,1.129266874677974,1.177461731797398,185.28358746811256,185.6084369728276,185.89766970159386
2425707.065695489,1929.259357793694,1.0713847354261932,1.1268909176730633,1.1722405697475007,185.34130246113932,185.6597196707881,185.94472256297846
2425931.580018797,1929.8740576395976,1.0716373163659396,1.1239209213790597,1.1665811872665457,185.39873002029378,185.7116404528334,185.99211598538028
2426156.094342105,1930.488757485501,1.0712147095794313,1.1203243984606583,1.160581833703578,185.4560513051142,185.76332068520415,186.0401763319526
2426380.6086654137,1931.103457331406,1.0701494428963,1.1162886302594317,1.1539859373783954,185.5136966075782,185.81570723052826,186.08921137847472
2426605.122988722,1931.7181571773094,1.0684104812467472,1.1116449996873714,1.1470697843700675,185.57122724818294,185.86820585285196,186.138275984321
2426829.63731203,1932.332857023213,1.065963916680725,1.1065733636967792,1.1399344120143082,185.6284895716243,185.92069432734402,186.18826563766473
2427054.1516353386,1932.9475568691175,1.0627499675656373,1.1009427281660706,1.132253751689963,185.68660806484814,185.9739920399592,186.23864510648184
2427278.6659586467,1933.562256715021,1.0590742552499945,1.0947925386016137,1.1242310266297688,185.74514012175237,186.02773960794036,186.28942387125028
2427503.180281955,1934.1769565609245,1.0546288470891212,1.088186631095221,1.1158756445841531,185.80398275912447,186.08315631818905,186.34128057422242
2427727.6946052634,1934.7916564068294,1.0497195724538388,1.0812173177018347,1.1070829919362644,185.86266812323316,186.13871775610798,186.39418311328367
2427952.2089285715,1935.4063562527328,1.0443970450928055,1.0737262134259722,1.0979914269272821,185.92242044467758,186.19498135530674,186.44806873231477
2428176.7232518797,1936.0210560986363,1.0384772032365415,1.0658290314333831,1.0886328124064084,185.98279408736676,186.25241586395393,186.50313480767994
2428401.237575188,1936.6357559445398,1.0318936212470604,1.0576060012874235,1.0788405031073247,186.04434346836365,186.3098875832607,186.5588496460819
2428625.7518984964,1937.2504557904447,1.024829897051107,1.0487884460573451,1.0687580193918182,186.10688823587654,186.36851792158703,186.6151555537285
2428850.2662218045,1937.8651556363482,1.0172668386755017,1.0395636747946089,1.0583879038641761,186.16998304475516,186.42861250236083,186.67308823526693
2429074.7805451127,1938.4798554822517,1.0091508120349406,1.0299542803735167,1.0477015827657576,186.23337058726185,186.48985023966168,186.7317445098678
2429299.2948684213,1939.0945553281563,1.0006452658316984,1.0199090713390968,1.036820024408032,186.2979460614571,186.55185586077343,186.7917991628472
2429523.8091917294,1939.7092551740598,0.9915340638615898,1.0095065377220929,1.0255744012941428,186.3637285820403,186.61540338460307,186.85345583064097
2429748.3235150375,1940.3239550199633,0.9820057967281401,0.9987799705557673,1.0139008882496443,186.43164844538808,186.6802863023914,186.9169112627687
2429972.837838346,1940.938654865868,0.9719461920635639,0.9876556710698478,1.0020785084184631,186.49998135023714,186.74688328282605,186.98195940810234
2430197.3521616543,1941.5533547117716,0.9614966487192566,0.9762911196910007,0.9900317252435553,186.56970743419149,186.81455326620096,187.04790139282923
2430421.8664849624,1942.168054557675,0.9506974147331542,0.9644760628537653,0.9775964188758005,186.6413218355779,186.8841157237588,187.11598355525845
2430646.3808082705,1942.7827544035786,0.9394478036770451,0.9524259803208093,0.9649682724185822,186.7140324598533,186.95491474151626,187.18569083586632
2430870.895131579,1943.3974542494832,0.9276622083095665,0.9399544764546691,0.952097700672843,186.78868713008748,187.02778917938463,187.25779930591332
2431095.4094548873,1944.0121540953867,0.9154774494774297,0.9271421595634449,0.9389476054244166,186.86500097970577,187.10251013754288,187.3319002962031
2431319.9237781954,1944.6268539412904,0.902886450981891,0.9140513846447545,0.9255450508192411,186.94375022671522,187.1792426981071,187.40794662152283
2431544.438101504,1945.241553787195,0.8899684482562054,0.9007103232749274,0.9119211102634429,187.0249081855402,187.25848211426558,187.48647196802509
2431768.952424812,1945.8562536330985,0.876646890835609,0.887059061364647,0.8981175942216337,187.10737682473018,187.34042456446977,187.56742361360537
2431993.4667481203,1946.470953479002,0.8630199877609802,0.8731849262307955,0.8840154979194523,187.19260761998987,187.4249509068553,187.65106888677474
2432217.9810714284,1947.0856533249055,0.8490679775590486,0.8589767605355288,0.8696603781599419,187.280575214513,187.51253669458572,187.73806816433327
2432442.495394737,1947.7003531708103,0.8347917958173292,0.8445127688044733,0.8550466098285455,187.37190300951266,187.6031638638945,187.82800130414776
2432667.009718045,1948.3150530167138,0.8202096609933089,0.8298002847928021,0.8401568215975375,187.46622528835226,187.696562333559,187.9206746102053
2432891.5240413533,1948.9297528626173,0.805269823783925,0.8148428627085589,0.8250734683902493,187.56304560258548,187.7936956142986,188.01706419563104
2433116.038364662,1949.544452708522,0.7901117456437896,0.7996036394071938,0.809802526521786,187.6635785483082,187.89383221053095,188.11736399011565
2433340.55268797,1950.1591525544254,0.7746567298048547,0.7841185554410116,0.794291715018421,187.76839678136955,187.99794558131876,188.22246967967692
2433565.067011278,1950.773852400329,0.7588940389789564,0.7684191443118558,0.77859995935783,187.87704590098326,188.10601112193632,188.33163823199823
